original_path,medium_id,original_url,new_dir,date,title
/jupyter-recognized-as-champion-of-open-science-by-u-s-white-house-fcb0018f8efa,fcb0018f8efa,https://blog.jupyter.org/jupyter-recognized-as-champion-of-open-science-by-u-s-white-house-fcb0018f8efa,2024-05-07-jupyter-recognized-as-champion-of-open-science-by-u-s-white-house,2024-05-07,Jupyter recognized as “Champion of Open Science” by U.S. White House
/jupyterlab-4-2-and-notebook-7-2-are-available-b5e6b3c753de,b5e6b3c753de,https://blog.jupyter.org/jupyterlab-4-2-and-notebook-7-2-are-available-b5e6b3c753de,2024-05-22-jupyterlab-4-2-and-notebook-7-2-are-available,2024-05-22,JupyterLab 4.2 and Notebook 7.2 are available!
/jupytergis-d63b7adf9d0c,d63b7adf9d0c,https://blog.jupyter.org/jupytergis-d63b7adf9d0c,2024-06-12-jupytergis,2024-06-12,JupyterGIS
/ipydatagrid-is-now-part-of-project-jupyter-3b3dfb877664,3b3dfb877664,https://blog.jupyter.org/ipydatagrid-is-now-part-of-project-jupyter-3b3dfb877664,2024-08-22-ipydatagrid-is-now-part-of-project-jupyter,2024-08-22,ipydatagrid is now part of Project Jupyter
/community-building-report-project-jupyter-5a0fd7c8b08d,5a0fd7c8b08d,https://blog.jupyter.org/community-building-report-project-jupyter-5a0fd7c8b08d,2024-08-29-community-building-report-project-jupyter,2024-08-29,Community Building Report: Project Jupyter
/announcing-the-2023-jupyter-distinguished-contributor-award-recipients-1b2cc4ba203f,1b2cc4ba203f,https://blog.jupyter.org/announcing-the-2023-jupyter-distinguished-contributor-award-recipients-1b2cc4ba203f,2024-09-04-announcing-the-2023-jupyter-distinguished-contributor-award-recipients,2024-09-04,Announcing the 2023 Jupyter Distinguished Contributor Award Recipients
/interactive-mapping-with-ipyopenlayers-2b8bc93bb6c4,2b8bc93bb6c4,https://blog.jupyter.org/interactive-mapping-with-ipyopenlayers-2b8bc93bb6c4,2024-09-05-interactive-mapping-with-ipyopenlayers,2024-09-05,Interactive Mapping with ipyopenlayers
/exploring-a-documents-timeline-in-jupyterlab-6084f96db263,6084f96db263,https://blog.jupyter.org/exploring-a-documents-timeline-in-jupyterlab-6084f96db263,2024-09-13-exploring-a-documents-timeline-in-jupyterlab,2024-09-13,Exploring a Document’s Timeline in JupyterLab
/november-2024-jupyter-community-call-f5d0761c67a1,f5d0761c67a1,https://blog.jupyter.org/november-2024-jupyter-community-call-f5d0761c67a1,2024-10-21-november-2024-jupyter-community-call,2024-10-21,November 2024 Jupyter Community Call
/project-jupyter-joins-lf-charities-6daa30a46dab,6daa30a46dab,https://blog.jupyter.org/project-jupyter-joins-lf-charities-6daa30a46dab,2024-10-23-project-jupyter-joins-lf-charities,2024-10-23,Project Jupyter joins LF Charities
/automate-your-releases-with-the-jupyter-releaser-701e7b9841e6,701e7b9841e6,https://blog.jupyter.org/automate-your-releases-with-the-jupyter-releaser-701e7b9841e6,2024-10-28-automate-your-releases-with-the-jupyter-releaser,2024-10-28,Automate your releases with the Jupyter Releaser 🚀
/jupyterlite-terminal-edb3f80dc1c0,edb3f80dc1c0,https://blog.jupyter.org/jupyterlite-terminal-edb3f80dc1c0,2024-11-13-jupyterlite-terminal,2024-11-13,JupyterLite Terminal
/jupyterlab-4-3-and-notebook-7-3-are-available-eaaa7227d61b,eaaa7227d61b,https://blog.jupyter.org/jupyterlab-4-3-and-notebook-7-3-are-available-eaaa7227d61b,2024-12-05-jupyterlab-4-3-and-notebook-7-3-are-available,2024-12-05,JupyterLab 4.3 and Notebook 7.3 are available!
/build-your-jupyter-dashboard-using-solara-569fa5b16e9c,569fa5b16e9c,https://blog.jupyter.org/build-your-jupyter-dashboard-using-solara-569fa5b16e9c,2024-12-17-build-your-jupyter-dashboard-using-solara,2024-12-17,Build your Jupyter dashboard using Solara
/introducing-notebook-intelligence-3648c306b91a,3648c306b91a,https://blog.jupyter.org/introducing-notebook-intelligence-3648c306b91a,2025-01-13-introducing-notebook-intelligence,2025-01-13,Introducing Notebook Intelligence!
/jupyter-community-call-february-2025-163de1701169,163de1701169,https://blog.jupyter.org/jupyter-community-call-february-2025-163de1701169,2025-01-30-jupyter-community-call-february-2025,2025-01-30,Jupyter Community Call: February 2025
/join-jupyterhub-on-zulip-chat-4c17491bd96d,4c17491bd96d,https://blog.jupyter.org/join-jupyterhub-on-zulip-chat-4c17491bd96d,2025-02-06-join-jupyterhub-on-zulip-chat,2025-02-06,Join JupyterHub on Zulip chat!
/announcing-jupytercad-3-0-d8f4b7b0a719,d8f4b7b0a719,https://blog.jupyter.org/announcing-jupytercad-3-0-d8f4b7b0a719,2025-02-17-announcing-jupytercad-3-0,2025-02-17,Announcing JupyterCAD 3.0
/building-ai-agents-for-jupyterlab-using-notebook-intelligence-0515d4c41a61,0515d4c41a61,https://blog.jupyter.org/building-ai-agents-for-jupyterlab-using-notebook-intelligence-0515d4c41a61,2025-02-24-building-ai-agents-for-jupyterlab-using-notebook-intelligence,2025-02-24,Building AI Agents for JupyterLab using Notebook Intelligence
/real-time-collaboration-and-collaborative-editing-for-gis-workflows-with-jupyter-and-qgis-d25dbe2832a6,d25dbe2832a6,https://blog.jupyter.org/real-time-collaboration-and-collaborative-editing-for-gis-workflows-with-jupyter-and-qgis-d25dbe2832a6,2025-02-26-real-time-collaboration-and-collaborative-editing-for-gis-workflows-with-jupyter,2025-02-26,Collaborative editing for GIS workflows with Jupyter and QGIS
/r-in-the-browser-announcing-our-webassembly-distribution-9450e9539ed5,9450e9539ed5,https://blog.jupyter.org/r-in-the-browser-announcing-our-webassembly-distribution-9450e9539ed5,2025-02-28-r-in-the-browser-announcing-our-webassembly-distribution,2025-02-28,R in the Browser: Announcing Our WebAssembly Distribution
/simplifying-and-speeding-up-binder-builds-with-buildkit-d44f96582994,d44f96582994,https://blog.jupyter.org/simplifying-and-speeding-up-binder-builds-with-buildkit-d44f96582994,2025-03-03-simplifying-and-speeding-up-binder-builds-with-buildkit,2025-03-03,Simplifying and speeding up Binder builds with BuildKit
/project-jupyters-2025-executive-council-elections-605b183ec64c,605b183ec64c,https://blog.jupyter.org/project-jupyters-2025-executive-council-elections-605b183ec64c,2025-03-06-project-jupyters-2025-executive-council-elections,2025-03-06,Project Jupyter’s 2025 Executive Council Elections
/jupytercon-2025-c654a31a584e,c654a31a584e,https://blog.jupyter.org/jupytercon-2025-c654a31a584e,2025-03-31-jupytercon-2025,2025-03-31,JupyterCon 2025!
/exploring-open-access-art-using-the-deno-jupyter-kernel-da0ad084966e,da0ad084966e,https://blog.jupyter.org/exploring-open-access-art-using-the-deno-jupyter-kernel-da0ad084966e,2025-04-17-exploring-open-access-art-using-the-deno-jupyter-kernel,2025-04-17,Exploring Open Access Art Using the Deno Jupyter Kernel
/congratulations-distinguished-contributors-2504029fc5a9,2504029fc5a9,https://blog.jupyter.org/congratulations-distinguished-contributors-2504029fc5a9,2025-05-15-congratulations-distinguished-contributors,2025-05-15,"Congratulations, Distinguished Contributors!"
/jupyterlab-4-4-and-notebook-7-4-are-available-aca2782d4f3d,aca2782d4f3d,https://blog.jupyter.org/jupyterlab-4-4-and-notebook-7-4-are-available-aca2782d4f3d,2025-05-21-jupyterlab-4-4-and-notebook-7-4-are-available,2025-05-21,JupyterLab 4.4 and Notebook 7.4 are available!
/jupyter-community-call-june-2025-2a34ba44ca13,2a34ba44ca13,https://blog.jupyter.org/jupyter-community-call-june-2025-2a34ba44ca13,2025-05-22-jupyter-community-call-june-2025,2025-05-22,Jupyter Community Call: June 2025
/jupyterlite-0-6-0-is-released-b4bc69bfc8f4,b4bc69bfc8f4,https://blog.jupyter.org/jupyterlite-0-6-0-is-released-b4bc69bfc8f4,2025-06-12-jupyterlite-0-6-0-is-released,2025-06-12,JupyterLite 0.6.0 is released! 🎉
/c-in-jupyter-interpreting-c-in-the-web-c9d93542f20b,c9d93542f20b,https://blog.jupyter.org/c-in-jupyter-interpreting-c-in-the-web-c9d93542f20b,2025-06-19-c-in-jupyter-interpreting-c-in-the-web,2025-06-19,C++ in Jupyter — Interpreting C++ in the Web
/jupyter-community-call-september-2025-e4d2cfa3ea41,e4d2cfa3ea41,https://blog.jupyter.org/jupyter-community-call-september-2025-e4d2cfa3ea41,2025-07-31-jupyter-community-call-september-2025,2025-07-31,Jupyter Community Call: September 2025
/jupyter-community-workshops-are-back-3cca15d02975,3cca15d02975,https://blog.jupyter.org/jupyter-community-workshops-are-back-3cca15d02975,2025-08-07-jupyter-community-workshops-are-back,2025-08-07,Jupyter Community Workshops Are Back!
/your-ideas-our-support-jupyter-community-call-for-funding-proposals-f4642590ae76,f4642590ae76,https://blog.jupyter.org/your-ideas-our-support-jupyter-community-call-for-funding-proposals-f4642590ae76,2025-08-28-your-ideas-our-support-jupyter-community-call-for-funding-proposals,2025-08-28,"Your Ideas, Our Support: Jupyter Community Call For Funding Proposals"
/gnu-octave-meets-jupyterlite-compute-anywhere-anytime-8b033afbbcdc,8b033afbbcdc,https://blog.jupyter.org/gnu-octave-meets-jupyterlite-compute-anywhere-anytime-8b033afbbcdc,2025-10-16-gnu-octave-meets-jupyterlite-compute-anywhere-anytime,2025-10-16,"GNU Octave Meets JupyterLite: Compute Anywhere, Anytime!"
/announcing-our-first-jupyter-community-funded-proposals-dd5263c19be3,dd5263c19be3,https://blog.jupyter.org/announcing-our-first-jupyter-community-funded-proposals-dd5263c19be3,2025-11-04-announcing-our-first-jupyter-community-funded-proposals,2025-11-04,Announcing our first Jupyter Community Funded Proposals
/jupyter-community-call-december-2025-f0cf14e857ed,f0cf14e857ed,https://blog.jupyter.org/jupyter-community-call-december-2025-f0cf14e857ed,2025-11-13-jupyter-community-call-december-2025,2025-11-13,"Hey Jovyans, we’d love for you to join us on our final community call of the year!"
/scaling-maintainer-intuition-with-pull-request-triage-boards-779f2387498b,779f2387498b,https://blog.jupyter.org/scaling-maintainer-intuition-with-pull-request-triage-boards-779f2387498b,2025-11-16-scaling-maintainer-intuition-with-pull-request-triage-boards,2025-11-16,Scaling “Maintainer Intuition” with Pull Request Triage Boards
/jupyter-community-workshops-early-2026-a9ce9670ba19,a9ce9670ba19,https://blog.jupyter.org/jupyter-community-workshops-early-2026-a9ce9670ba19,2025-11-20-jupyter-community-workshops-early-2026,2025-11-20,Jupyter Community Workshops: Early 2026
/jupyterlab-4-5-and-notebook-7-5-are-available-1bcd1fa19a47,1bcd1fa19a47,https://blog.jupyter.org/jupyterlab-4-5-and-notebook-7-5-are-available-1bcd1fa19a47,2025-11-24-jupyterlab-4-5-and-notebook-7-5-are-available,2025-11-24,JupyterLab 4.5 and Notebook 7.5 are available!
/jupyterlite-0-7-is-released-67db4d1609ad,67db4d1609ad,https://blog.jupyter.org/jupyterlite-0-7-is-released-67db4d1609ad,2025-12-04-jupyterlite-0-7-is-released,2025-12-04,JupyterLite 0.7 is released! 🎉
/instantly-view-parquet-files-in-jupyterlab-with-arbalister-4799c28bbce7,4799c28bbce7,https://blog.jupyter.org/instantly-view-parquet-files-in-jupyterlab-with-arbalister-4799c28bbce7,2026-01-29-instantly-view-parquet-files-in-jupyterlab-with-arbalister,2026-01-29,Instantly view Parquet files in JupyterLab with Arbalister
/mybinder-org-adding-request-origin-to-events-archive-92fe0f954eab,92fe0f954eab,https://blog.jupyter.org/mybinder-org-adding-request-origin-to-events-archive-92fe0f954eab,2026-02-02-mybinder-org-adding-request-origin-to-events-archive,2026-02-02,mybinder.org adding request Origin to events archive
/jupyterlite-officially-joins-project-jupyter-77df24c8db80,77df24c8db80,https://blog.jupyter.org/jupyterlite-officially-joins-project-jupyter-77df24c8db80,2026-02-12-jupyterlite-officially-joins-project-jupyter,2026-02-12,JupyterLite Officially Joins Project Jupyter!
/jupyter-community-call-february-2026-3e25bc0671d9,3e25bc0671d9,https://blog.jupyter.org/jupyter-community-call-february-2026-3e25bc0671d9,2026-02-16-jupyter-community-call-february-2026,2026-02-16,Jupyter Community Call: February 2026
